,Name,CVD,SI,Globularity,dnorm,SImean,CVDmean,Area,Volume,EN_diff
1258,PrS_mp-2495,100.0,100.0,0.9758623138704744,-0.2003865009133345,0.755183831662269,-0.7285438225695149,31.98339811903955,16.40129246231015,1.45
1259,NdTl_mp-571405,100.0,100.0,0.9940339306032044,-0.10461591156000699,0.8391376744186045,-0.7559108230068465,35.75135801227615,19.94039993248915,0.48
1260,LaTh_mp-1222693,100.0,100.0,0.9958812972206339,-0.046427286038981996,0.8864152279121544,-0.794316371861721,38.1699860325695,22.062053923636547,0.2
1261,MgSb_mp-1094967,100.0,100.0,0.984862906303946,-0.12135939706384449,0.8343288999658589,-0.7219214353021506,34.085717557314545,18.6337826805932,0.74
1262,NbW_mp-1220316,99.99999999999999,100.0,0.991631940034166,-0.436815664163831,0.865936025445492,-0.650400755347855,25.557068346140802,11.99832616133315,0.76
1263,ReMo_mp-1219485,100.0,100.0,0.990284404118979,-0.478517314084271,0.8537724133563265,-0.6192205239824805,24.35854141180625,11.141791827046,0.26
1264,ReOs_mp-1219509,99.99999999999999,100.0,0.992097538834819,-0.5140676002517734,0.8624640522621501,-0.606809601853971,23.080895831441648,10.303516664131198,0.3
1265,DyRh_mp-232,100.0,100.0,0.9934841454065975,-0.35999226804123696,0.843878969072165,-0.6719478350515464,27.33165461037535,13.30489904047285,1.06
1266,KS_mp-1180621,100.0,100.0,0.9896728150112719,-0.436914170235869,0.8146514298928236,-0.730105861333977,34.45347307068525,18.788927567329303,1.76
1267,AlPd_mp-829,97.93814432989689,100.0,0.9848142699054354,-0.36475472141781495,0.8232595436117226,-0.6179650700799255,24.4424555944817,11.10575433350435,0.59
1268,VTc_mp-2540,100.0,100.0,0.9938452974419716,-0.5531825956684575,0.863645054551376,-0.5851033561309231,20.3566525644466,8.602672392300356,0.27
1269,MgCd_mp-1038972,100.0,100.0,0.989080313870252,0.070867745382288,0.841319312965723,-0.6800015272320825,30.6099084034974,15.71244022460435,0.38
1270,CuN_mp-1008923,100.0,100.0,0.985666942502869,-0.2915565906391065,0.8187399857448325,-0.49148236635780457,17.465028866856,6.72018525401325,1.14
1271,FeNi_mp-2213,100.0,100.0,0.994617739963737,-0.512877512077295,0.895457874396135,-0.529120603864734,17.633907988842402,6.90694233124544,0.08
1272,HoAs_mp-1001917,100.0,100.0,0.9911891561153954,-0.2272731289506955,0.8125217126000844,-0.704371838600927,30.724297868343854,15.8255105736365,0.95
1273,LuTl_mp-1206747,100.0,100.0,0.9931669466820134,-0.19320721839406302,0.8624182750023626,-0.7397113711957666,32.91655269942585,17.5896527941156,0.35
1274,BeO_mp-1794,81.41592920353979,100.0,0.9578010455029886,-0.7656096948541464,0.8189640983284165,-0.37043508489020005,11.35181221188212,3.445120254366035,1.87
1275,MoN_mp-1059462,92.33449477351921,95.64459930313589,0.9524915786822975,-0.3719607917251945,0.7056457103635736,-0.5819008506485215,23.74514355837995,10.23698273612843,0.88
1276,IrRh_mp-1223919,100.0,100.0,0.989613216503731,-0.520613190242692,0.8345176978167914,-0.5978741545539454,23.64346861160805,10.6477090610856,0.08
1277,UC_mp-2489,99.69418960244644,100.0,0.9783799041481025,-0.3726546897838595,0.7948652166588914,-0.5714693541699064,22.74619613723135,10.211276293452245,1.17
1278,TaS_mp-10628,98.44290657439456,100.0,0.9743642027548061,-0.4213873177235205,0.768984759178622,-0.637238745512746,24.70683906408885,11.1094336006824,1.08
1279,LiBr_mp-23259,85.47486033519556,98.32402234636871,0.9637654634806585,-0.247143877907802,0.7430015883726631,-0.6737634484627195,27.59662626210885,14.379848647331414,1.98
1280,TlIn_mp-1216527,100.0,100.0,0.9894023369531549,-0.0768623621387925,0.8235898570976945,-0.7633033877885814,38.60309494563275,22.198328073102548,0.16
1281,RbI_mp-23302,100.0,100.0,0.9854109681071699,0.171716884644574,0.7667608820305255,-0.889141067122017,52.499248555693804,35.18435505903595,1.84
1282,CeTl_mp-1206752,100.0,100.0,0.9933414643943379,-0.11217164233576649,0.8405905109489051,-0.75372302919708,35.95815399493265,20.07343746944835,0.5
1283,CaMg_mp-1039148,100.0,100.0,0.9940510412084175,0.027558739216987503,0.894164622066719,-0.7357859829884779,35.23927223310875,19.508872932100402,0.31
1284,SmN_mp-749,100.0,100.0,0.981767474537399,-0.330376573560768,0.7904431229566451,-0.592189763089315,23.2974359278694,10.481500308768405,1.87
1285,CuS_mp-1023128,96.73711430931075,100.0,0.961874020410822,-0.1758537915137895,0.730530484897307,-0.659648478087218,24.73970078641225,11.043228230659924,0.68
1286,IrOs_mp-1223655,100.00000000000004,100.0,0.9914862853188575,-0.5189827988047805,0.8540705677290835,-0.5995874701195221,23.13131927066975,10.327721373405652,0.0
1287,MnRu_mp-1221551,99.99999999999997,100.0,0.9917135740655775,-0.5909402748267395,0.8656124853896456,-0.5612301030871845,20.1878905588001,8.4513060261283,0.65
1288,VRu_mp-1395,100.0,100.0,0.9911887231892036,-0.555946365412799,0.8459884513922811,-0.5940282055039896,21.280840150495848,9.144864096699859,0.57
1289,MgS_mp-1315,81.22807017543859,95.0877192982456,0.9518120936809025,-0.2385518345046595,0.679178605601541,-0.739720075693685,27.41270943312115,12.69839158167155,1.27
1290,ReN_mp-1009646,97.3180076628352,100.00000000000004,0.9786649254117086,-0.5532740832508689,0.796240332204207,-0.5233952125041229,18.30404680550405,7.286075100297939,1.14
1291,LiMg_mp-1094673,100.0,100.0,0.990935541751282,-0.17336988056864203,0.8840955202909335,-0.6012586494751635,21.2378681751232,9.89697343997733,0.33
1292,CaSe_mp-1415,90.94488188976379,95.1443569553806,0.9611964254566074,-0.189203869738505,0.6702877665986195,-0.8106462284436664,34.782063318834545,18.263746526223898,1.55
1293,CeSb_mp-21140,99.99999999999994,100.0,0.9892663246118245,-0.1628388019899415,0.8100305409550028,-0.7591275063845975,36.542021022918945,20.44736846906305,0.93
1294,LuTe_mp-1185504,98.4415584415584,100.0,0.970239343069913,-0.1986356497238395,0.7430676305418715,-0.791037853858785,37.18974555069025,20.4770546383996,0.83
1295,TmN_mp-1975,100.0,100.0,0.980701237259663,-0.4113000449830955,0.784681649284664,-0.5542772141997595,20.85117531112695,8.79310807881073,1.79
1296,PdC_mp-1009533,87.13689672703049,99.644128113879,0.9501477723122775,-0.392263561699069,0.7163826337149171,-0.6447344952053715,21.4537849649078,8.758875989095069,0.35
1297,FeAu_mp-1224962,100.0,100.0,0.9904124546758215,-0.3468418510868805,0.8436760933459144,-0.6088519616271755,24.24984798327415,11.091768421663545,0.71
1298,PuSb_mp-2566,99.88558352402744,100.0,0.9755790830604285,-0.1539305450569185,0.746618835037511,-0.7885469111027434,37.984765822780304,21.254333263329798,0.77
1299,LuAs_mp-2017,99.1501416430595,100.0,0.9696408120689974,-0.24515850132120848,0.7286471757484865,-0.7598161136239194,31.647890342501555,15.98699801048915,0.91
1300,ZrC_mp-1009894,94.36507936507935,96.5873015873016,0.951024841700641,-0.4194557207367795,0.693959910958323,-0.6558858926661569,24.12086187535125,10.48725572492848,1.22
1301,RhC_mp-1009696,90.63280469530469,99.81684981684985,0.9336050348878016,-0.5468818181818179,0.703864203140609,-0.639319103188478,21.24466852001815,8.456859618802955,0.27
1302,TiFe_mp-305,100.0,100.0,0.9933054098581016,-0.594178115942029,0.8751573913043476,-0.5672794927536231,18.43489925436,7.368160861263869,0.29
1303,TiPd_mp-1056985,100.0,100.0,0.9896258241244176,-0.32962540354102854,0.8400959756213819,-0.6349435452502554,24.437148346168104,11.186721640398751,0.66
1304,AgRh_mp-1183233,100.0,100.0,0.9888636219130016,-0.3469981835357625,0.830707002313476,-0.6338676609793715,25.979754884936405,12.2456821977642,0.35
1305,GaAg_mp-11478,99.99999999999997,100.0,0.9885816270627925,-0.21886118698571802,0.818914436772912,-0.6594427527664806,27.9322702232629,13.647017513909649,0.12
1306,NbC_mp-1009459,100.0,100.0,0.9883396325495819,-0.5504613612083256,0.8348591416467119,-0.534155457727022,19.64303426956495,8.152526567464509,0.95
1307,GaP_mp-2490,85.31114389118535,97.97494897171575,0.9162638529289635,-0.203272709194525,0.65744796639423,-0.846922945168179,32.21997218240155,15.08734146423955,0.38
1308,MnRh_mp-417,100.0,100.0,0.9906793182593046,-0.53800302139449,0.8505794366630754,-0.6075701323687855,22.210017567803998,9.730715416929854,0.73
1309,USb_mp-519,99.99999999999996,100.0,0.971640810872729,-0.10173543373494,0.741149409638554,-0.7994418192771084,37.77110680656685,20.9070802227152,0.67
1310,LaSb_mp-1065,97.741273100616,100.0,0.9674908874904804,-0.054151823365394994,0.7211490316437915,-0.863124535350697,42.86247399864525,25.106295105059097,0.95
1311,ZrSc_mp-1215201,100.0,100.0,0.9954925454515875,-0.266022282351847,0.9148065846360864,-0.697954738182236,28.32449389846095,14.121994080017451,0.03
1312,ZrN_mp-1009838,98.54545454545456,100.00000000000004,0.9795269924427259,-0.462888353389385,0.7941028529689964,-0.566919795585917,20.14926810356655,8.387924804678459,1.71
1313,MgNi_mp-1010953,100.0,100.0,0.9934723492618465,-0.26899884335154856,0.9169007609795583,-0.5463709198542805,19.2016107873918,7.89680681024135,0.6
1314,AgPd_mp-1229012,100.0,100.0,0.9846036431849815,-0.1355275711674575,0.7995574549994999,-0.6669497838031535,27.892169179642053,13.53280496520875,0.27
1315,KF_mp-463,99.85915492957744,100.0,0.983959179904935,-0.50797354302116,0.7970391546625726,-0.6361869467325281,26.38256495217525,12.604986622821936,3.16
1316,GaCo_mp-1121,100.0,100.0,0.9927813281740849,-0.575079420289855,0.869124927536232,-0.5415042028985505,18.843269715002148,7.612271189435109,0.07
1317,CeN_mp-2493,98.84057971014495,100.0,0.9803827598634856,-0.338802279163697,0.786603328581611,-0.595740266571632,23.66657925129585,10.834733809032965,1.92
1318,YTe_mp-865430,96.79012345679014,100.0,0.9687473683402995,-0.16190761017752153,0.7391450346682276,-0.8187290237717025,38.96088679119265,21.8892534987609,0.88
1319,MgAl_mp-1039019,100.0,100.0,0.99244003368594,-0.2576178288949585,0.871950725408748,-0.6064966904707715,26.134187523147503,12.461445652159,0.3
1320,ScAs_mp-2052,98.9399293286219,100.0,0.971356707642935,-0.316222423447682,0.7405408466050711,-0.7232934514359505,28.725556879480855,13.9696400613767,0.82
1321,TmAs_mp-1101,100.0,100.0,0.9771953286709055,-0.2404349910558445,0.749150165597131,-0.7303198393959656,31.14183663205975,15.832760608209199,0.93
1322,NpTe_mp-1830,100.0,100.0,0.988515520013953,-0.20294529197080297,0.7935667153284671,-0.7462467883211675,36.34938679541125,20.25862157722905,0.74
